"aa"
"3e88d1ad7894264069d0e742","API","yes","4635","/internal/multiapi","2012-11-16 23:11:55","61.148.242.74","1.7164","300426648","1","7013"
"5dad60b2a3296b5d49d5cac1","API","yes","252","/statuses/get_comments_final","2012-11-19 10:09:21","122.71.89.213","0.0185","893756045","3","335"
"5dad60b2a3296b5d49d5cac1","API","yes","252","/statuses/get_likes_final","2012-11-19 10:09:22","122.71.89.213","0.0343","893756045","2","335"
"5dad60b2a3296b5d49d5cac1","API","yes","252","/internal/multiapi","2012-11-19 10:09:22","122.71.89.213","0.0550","893756045","1","335"
"5dad60b2a3296b5d49d5cac1","API","yes","252","/internal/multiapi","2012-11-19 10:09:22","122.71.89.213","0.0566","893756045","1","335"
"87b1f5458a39c7fbae95fc0e","API","yes","90","/lbs/geo_to_city","2012-11-15 08:58:29","192.168.99.13","0.0015","830557349","20120725","87"
"87b1f5458a39c7fbae95fc0e","API","yes","90","/internal/multiapi","2012-11-15 08:58:29","192.168.99.13","0.0029","830557349","1","87"
"5868389d844d29cb797bf445","API","yes","234","/statuses/show","2012-11-18 20:11:02","140.206.88.204","0.0573","893756045","4","693"
"5868389d844d29cb797bf445","API","yes","234","/internal/multiapi","2012-11-18 20:11:02","140.206.88.204","0.0596","893756045","1","693"
"d47523951b6ebf525ec9c95d","API","yes","233","/locations/show","2012-11-17 00:17:24","180.184.29.7","0.1435","973527159","20121012","805"
"d47523951b6ebf525ec9c95d","API","yes","233","/internal/multiapi","2012-11-17 00:17:24","180.184.29.7","0.1449","973527159","1","805"
"292f447dd5708e7b4e04c55f","API","yes","469","/venuelist/schedule","2012-11-14 16:04:08","59.108.97.194","0.0340","431518064","20120919","1869"
"292f447dd5708e7b4e04c55f","API","yes","469","/venuelist/list","2012-11-14 16:04:08","59.108.97.194","0.0015","431518064","1","1869"
"292f447dd5708e7b4e04c55f","API","yes","469","/venuelist/fav_list","2012-11-14 16:04:08","59.108.97.194","0.0009","431518064","1","1869"
"292f447dd5708e7b4e04c55f","API","yes","469","/users/photos","2012-11-14 16:04:08","59.108.97.194","0.0122","431518064","1","1869"
"292f447dd5708e7b4e04c55f","API","yes","469","/friends/list","2012-11-14 16:04:08","59.108.97.194","0.0126","431518064","1","1869"
"292f447dd5708e7b4e04c55f","API","yes","469","/journal/list","2012-11-14 16:04:08","59.108.97.194","0.0580","431518064","1","1869"
"292f447dd5708e7b4e04c55f","API","yes","469","/internal/multiapi","2012-11-14 16:04:08","59.108.97.194","0.1307","431518064","1","1869"
"d11ea6f0fb902d0da35a23c8","API","yes","1622","/locations/show","2012-11-14 15:56:28","192.168.99.13","0.5859","420211897","3","2166"
"d11ea6f0fb902d0da35a23c8","API","yes","1622","/rankings/get_point","2012-11-14 15:56:28","192.168.99.13","0.1105","420211897","2","2166"
"d11ea6f0fb902d0da35a23c8","API","yes","1622","/statuses/list","2012-11-14 15:56:29","192.168.99.13","0.6434","420211897","4","2166"
"d11ea6f0fb902d0da35a23c8","API","yes","1622","/internal/multiapi","2012-11-14 15:56:29","192.168.99.13","1.3478","420211897","1","2166"
"d11ea6f0fb902d0da35a23c8","API","yes","1622","/internal/multiapi","2012-11-14 15:56:29","192.168.99.13","1.3539","420211897","1","2166"
"9dff779385b22a65ecd8056f","API","yes","2173","/events/list","2012-11-17 14:53:03","117.136.8.97","0.4432","172165178","4","64"
"9dff779385b22a65ecd8056f","API","yes","2173","/internal/multiapi","2012-11-17 14:53:03","117.136.8.97","0.4445","172165178","1","64"
"632eb6aae19c9ec620cdbf26","API","yes","168","/locations/show","2012-11-14 23:41:44","192.168.99.13","0.0300","641612235","3","849"
"632eb6aae19c9ec620cdbf26","API","yes","168","/internal/multiapi","2012-11-14 23:41:44","192.168.99.13","0.0313","641612235","1","849"
"632eb6aae19c9ec620cdbf26","API","yes","168","/internal/multiapi","2012-11-14 23:41:44","192.168.99.13","0.0326","641612235","1","849"
"1a3c7354204cd93a4d9b6b5c","API","yes","4188","/venuelist/list","2012-11-20 16:29:11","117.136.8.98","0.4048","172165178","1","79"
"1a3c7354204cd93a4d9b6b5c","API","yes","4188","/statuses/list","2012-11-20 16:29:11","117.136.8.98","0.0570","172165178","20120918","79"
"1a3c7354204cd93a4d9b6b5c","API","yes","4188","/internal/multiapi","2012-11-20 16:29:11","117.136.8.98","0.4640","172165178","1","79"
"1a3c7354204cd93a4d9b6b5c","API","yes","4188","/internal/multiapi","2012-11-20 16:29:11","117.136.8.98","0.4654","172165178","1","79"
"171db6e70143608cd986af33","API","yes","2507","/venuelist/list","2012-11-14 10:47:47","192.168.99.13","0.0024","420211897","1","4705"
"171db6e70143608cd986af33","API","yes","2507","/statuses/list","2012-11-14 10:47:47","192.168.99.13","0.0161","420211897","20120918","4705"
"171db6e70143608cd986af33","API","yes","2507","/internal/multiapi","2012-11-14 10:47:47","192.168.99.13","0.0207","420211897","1","4705"
"171db6e70143608cd986af33","API","yes","2507","/ads/show","2012-11-14 10:47:47","192.168.99.13","0.0522","420211897","20121106","4705"
"171db6e70143608cd986af33","API","yes","2507","/tips/events","2012-11-14 10:47:47","192.168.99.13","0.0026","420211897","1","4705"
"171db6e70143608cd986af33","API","yes","2507","/internal/multiapi","2012-11-14 10:47:47","192.168.99.13","0.0576","420211897","1","4705"
"171db6e70143608cd986af33","API","yes","2507","/statuses/list","2012-11-14 10:47:47","192.168.99.13","0.0834","420211897","2","4705"
"171db6e70143608cd986af33","API","yes","2507","/statuses/list","2012-11-14 10:47:47","192.168.99.13","0.0604","420211897","2","4705"
"171db6e70143608cd986af33","API","yes","2507","/journal/friends_checkins","2012-11-14 10:47:48","192.168.99.13","0.7596","420211897","1","4705"
"171db6e70143608cd986af33","API","yes","2507","/internal/multiapi","2012-11-14 10:47:48","192.168.99.13","0.9116","420211897","1","4705"
"171db6e70143608cd986af33","API","yes","2507","/locations/photos","2012-11-14 10:47:48","192.168.99.13","0.0255","420211897","2","4705"
"171db6e70143608cd986af33","API","yes","2507","/statuses/list","2012-11-14 10:47:48","192.168.99.13","0.1446","420211897","3","4705"
"171db6e70143608cd986af33","API","yes","2507","/venuelist/list","2012-11-14 10:47:48","192.168.99.13","0.1911","420211897","20120913","4705"
"171db6e70143608cd986af33","API","yes","2507","/journal/friends_checkins","2012-11-14 10:47:49","192.168.99.13","0.6184","420211897","1","4705"
"171db6e70143608cd986af33","API","yes","2507","/friends/suggest","2012-11-14 10:47:49","192.168.99.13","0.0426","420211897","20121102","4705"
"171db6e70143608cd986af33","API","yes","2507","/locations/nearby_featured","2012-11-14 10:47:49","192.168.99.13","0.0456","420211897","20121102","4705"
"171db6e70143608cd986af33","API","yes","2507","/internal/multiapi","2012-11-14 10:47:49","192.168.99.13","0.7160","420211897","1","4705"
"171db6e70143608cd986af33","API","yes","2507","/internal/multiapi","2012-11-14 10:47:49","192.168.99.13","2.0854","420211897","1","4705"
"262eaf26e1a8b391dda5a75b","API","yes","200","/statuses/get_comments_final","2012-11-15 21:15:16","192.168.99.13","0.0602","900466665","3","649"
"262eaf26e1a8b391dda5a75b","API","yes","200","/statuses/get_likes_final","2012-11-15 21:15:16","192.168.99.13","0.0698","900466665","2","649"
"262eaf26e1a8b391dda5a75b","API","yes","200","/internal/multiapi","2012-11-15 21:15:16","192.168.99.13","0.1348","900466665","1","649"
"262eaf26e1a8b391dda5a75b","API","yes","200","/internal/multiapi","2012-11-15 21:15:16","192.168.99.13","0.1360","900466665","1","649"
"a3d82be9d3d6aa25a02382fc","API","yes","4699","/events/list","2012-11-15 03:11:01","192.168.99.13","2.8358","830557349","4","89"
"a3d82be9d3d6aa25a02382fc","API","yes","4699","/notifications/list","2012-11-15 03:11:01","192.168.99.13","0.0025","830557349","20120820","89"
"a3d82be9d3d6aa25a02382fc","API","yes","4699","/internal/multiapi","2012-11-15 03:11:01","192.168.99.13","2.8533","830557349","1","89"
"a0efdb06fe03b6a1c5ea10eb","API","yes","491","/statuses/get_comments_final","2012-11-18 14:20:21","61.170.241.19","0.1806","893756045","3","603"
"a0efdb06fe03b6a1c5ea10eb","API","yes","491","/statuses/get_likes_final","2012-11-18 14:20:21","61.170.241.19","0.0936","893756045","2","603"
"a0efdb06fe03b6a1c5ea10eb","API","yes","491","/internal/multiapi","2012-11-18 14:20:21","61.170.241.19","0.2780","893756045","1","603"
"a0efdb06fe03b6a1c5ea10eb","API","yes","491","/internal/multiapi","2012-11-18 14:20:21","61.170.241.19","0.2804","893756045","1","603"
"e30abaf861ba1d594dbfd682","API","yes","4595","/events/list","2012-11-15 21:37:23","192.168.99.13","3.1410","172165178","4","6235"
"e30abaf861ba1d594dbfd682","API","yes","4595","/internal/multiapi","2012-11-15 21:37:23","192.168.99.13","3.1615","172165178","1","6235"
"0aefda8120c057bd6e924590","API","yes","7666","/statuses/get_comments_final","2012-11-18 17:21:07","112.64.189.194","0.0845","893756045","3","427"
"0aefda8120c057bd6e924590","API","yes","7666","/statuses/get_likes_final","2012-11-18 17:21:07","112.64.189.194","0.1136","893756045","2","427"
"0aefda8120c057bd6e924590","API","yes","7666","/internal/multiapi","2012-11-18 17:21:07","112.64.189.194","0.2013","893756045","1","427"
"0aefda8120c057bd6e924590","API","yes","7666","/internal/multiapi","2012-11-18 17:21:07","112.64.189.194","0.2034","893756045","1","427"
"749f723d027b22173087d380","API","yes","99","/statuses/show","2012-11-14 00:55:06","192.168.99.13","0.0103","893756045","4","340"
"749f723d027b22173087d380","API","yes","99","/internal/multiapi","2012-11-14 00:55:06","192.168.99.13","0.0120","893756045","1","340"
"970f74e5133fb43a187dcf62","API","yes","9771","/journal/list","2012-11-15 09:05:34","192.168.99.13","1.2544","973527159","1","25667"
"970f74e5133fb43a187dcf62","API","yes","9771","/venuelist/schedule","2012-11-15 09:05:38","192.168.99.13","3.9482","973527159","20120919","25667"
"970f74e5133fb43a187dcf62","API","yes","9771","/venuelist/list","2012-11-15 09:05:38","192.168.99.13","0.0017","973527159","1","25667"
"970f74e5133fb43a187dcf62","API","yes","9771","/venuelist/fav_list","2012-11-15 09:05:38","192.168.99.13","0.0469","973527159","1","25667"
"970f74e5133fb43a187dcf62","API","yes","9771","/users/photos","2012-11-15 09:05:38","192.168.99.13","0.0420","973527159","1","25667"
"970f74e5133fb43a187dcf62","API","yes","9771","/friends/list","2012-11-15 09:05:38","192.168.99.13","0.0053","973527159","1","25667"
"970f74e5133fb43a187dcf62","API","yes","9771","/users/show","2012-11-15 09:05:38","192.168.99.13","0.0337","973527159","4","25667"
"970f74e5133fb43a187dcf62","API","yes","9771","/journal/get_cover","2012-11-15 09:05:38","192.168.99.13","0.0010","973527159","1","25667"
"970f74e5133fb43a187dcf62","API","yes","9771","/internal/multiapi","2012-11-15 09:05:38","192.168.99.13","5.3813","973527159","1","25667"
"6b829184fdc9e6efa4a724ca","API","yes","8964","/venuelist/list","2012-11-16 17:44:24","59.108.97.194","0.1294","119903373","1","79"
"6b829184fdc9e6efa4a724ca","API","yes","8964","/statuses/list","2012-11-16 17:44:24","59.108.97.194","0.0993","119903373","20120918","79"
"6b829184fdc9e6efa4a724ca","API","yes","8964","/internal/multiapi","2012-11-16 17:44:24","59.108.97.194","0.2306","119903373","1","79"
"6b829184fdc9e6efa4a724ca","API","yes","8964","/internal/multiapi","2012-11-16 17:44:24","59.108.97.194","0.2314","119903373","1","79"
"7a5987b3c0c192d2cf662403","API","yes","1082","/locations/show","2012-11-17 20:32:40","61.148.242.119","0.8948","420211897","3","947"
"7a5987b3c0c192d2cf662403","API","yes","1082","/internal/multiapi","2012-11-17 20:32:40","61.148.242.119","0.8969","420211897","1","947"
"7a5987b3c0c192d2cf662403","API","yes","1082","/internal/multiapi","2012-11-17 20:32:40","61.148.242.119","0.8990","420211897","1","947"
"9a9da6c0c33381395b20ee0a","API","yes","6752","/lbs/geo_to_city","2012-11-14 18:58:36","59.108.97.194","0.0026","420211897","20120725","90"
"9a9da6c0c33381395b20ee0a","API","yes","6752","/lbs/geo_to_city","2012-11-14 18:58:36","59.108.97.194","0.0085","420211897","20120725","90"
"9a9da6c0c33381395b20ee0a","API","yes","6752","/internal/multiapi","2012-11-14 18:58:36","59.108.97.194","0.0196","420211897","1","90"
"89286e914a14a087d10397b0","API","yes","143","/statuses/show","2012-11-17 02:37:32","58.34.182.184","0.0051","893756045","4","488"
"89286e914a14a087d10397b0","API","yes","143","/internal/multiapi","2012-11-17 02:37:32","58.34.182.184","0.0060","893756045","1","488"
"66edefd29b2439f61b07e4bd","API","yes","384","/statuses/like","2012-11-15 21:38:08","192.168.99.13","0.1039","300426648","1","39"
"66edefd29b2439f61b07e4bd","API","yes","384","/internal/multiapi","2012-11-15 21:38:08","192.168.99.13","0.1079","300426648","1","39"
"d93f7f00bbc44b4b7cfcd3f9","API","yes","53964","/statuses/get_comments_final","2012-11-15 21:41:30","192.168.99.13","0.3838","172165178","3","510"
"d93f7f00bbc44b4b7cfcd3f9","API","yes","53964","/statuses/get_likes_final","2012-11-15 21:41:30","192.168.99.13","0.0343","172165178","2","510"
"d93f7f00bbc44b4b7cfcd3f9","API","yes","53964","/internal/multiapi","2012-11-15 21:41:30","192.168.99.13","0.4217","172165178","1","510"
"d93f7f00bbc44b4b7cfcd3f9","API","yes","53964","/internal/multiapi","2012-11-15 21:41:30","192.168.99.13","0.4231","172165178","1","510"
"c821acf7872c42175daea7f6","API","yes","196","/events/list","2012-11-14 14:13:04","59.108.97.194","0.1251","893756045","4","698"
"c821acf7872c42175daea7f6","API","yes","196","/notifications/list","2012-11-14 14:13:04","59.108.97.194","0.0037","893756045","20120820","698"
"c821acf7872c42175daea7f6","API","yes","196","/internal/multiapi","2012-11-14 14:13:04","59.108.97.194","0.1305","893756045","1","698"
"7cbd1625d0ec99eb3d669e70","API","yes","34043","/locations/show","2012-11-15 22:23:11","192.168.99.13","0.2844","300426648","20121012","967"
"7cbd1625d0ec99eb3d669e70","API","yes","34043","/internal/multiapi","2012-11-15 22:23:11","192.168.99.13","0.2867","300426648","1","967"
"6ae49e72022595e12158d8f7","API","yes","719","/events/list","2012-11-14 12:04:03","192.168.99.13","0.3787","830557349","4","4678"
"6ae49e72022595e12158d8f7","API","yes","719","/notifications/list","2012-11-14 12:04:03","192.168.99.13","0.0034","830557349","20120820","4678"
"6ae49e72022595e12158d8f7","API","yes","719","/internal/multiapi","2012-11-14 12:04:03","192.168.99.13","0.3954","830557349","1","4678"
"da8c497769f293afaba3894e","API","yes","2411","/journal/list","2012-11-19 22:22:06","61.148.244.30","1.1828","420211897","1","17248"
"da8c497769f293afaba3894e","API","yes","2411","/venuelist/schedule","2012-11-19 22:22:07","61.148.244.30","0.6478","420211897","20120919","17248"
"da8c497769f293afaba3894e","API","yes","2411","/venuelist/list","2012-11-19 22:22:07","61.148.244.30","0.0020","420211897","1","17248"
"da8c497769f293afaba3894e","API","yes","2411","/venuelist/fav_list","2012-11-19 22:22:07","61.148.244.30","0.0849","420211897","1","17248"
"da8c497769f293afaba3894e","API","yes","2411","/users/photos","2012-11-19 22:22:07","61.148.244.30","0.0348","420211897","1","17248"
"da8c497769f293afaba3894e","API","yes","2411","/friends/list","2012-11-19 22:22:07","61.148.244.30","0.0053","420211897","1","17248"
"da8c497769f293afaba3894e","API","yes","2411","/users/show","2012-11-19 22:22:07","61.148.244.30","0.0269","420211897","4","17248"
"da8c497769f293afaba3894e","API","yes","2411","/journal/get_cover","2012-11-19 22:22:07","61.148.244.30","0.0004","420211897","1","17248"
"da8c497769f293afaba3894e","API","yes","2411","/internal/multiapi","2012-11-19 22:22:07","61.148.244.30","2.0348","420211897","1","17248"
"f16c4e54564366d70e41bbaf","API","yes","195","/events/list","2012-11-15 03:12:42","192.168.99.13","0.0447","830557349","4","89"
"f16c4e54564366d70e41bbaf","API","yes","195","/notifications/list","2012-11-15 03:12:42","192.168.99.13","0.0021","830557349","20120820","89"
"f16c4e54564366d70e41bbaf","API","yes","195","/internal/multiapi","2012-11-15 03:12:42","192.168.99.13","0.0483","830557349","1","89"
"221dd9659bb592bb989011cc","API","yes","124","/syncs/setting","2012-11-17 20:28:03","218.82.139.15","0.0078","172165178","1","905"
"221dd9659bb592bb989011cc","API","yes","124","/internal/multiapi","2012-11-17 20:28:03","218.82.139.15","0.0098","172165178","1","905"
"0c1aa3c6d79fd532af2d0f8b","API","yes","18520","/events/list","2012-11-19 19:54:10","114.247.10.72","0.8762","420211897","4","6326"
"0c1aa3c6d79fd532af2d0f8b","API","yes","18520","/notifications/list","2012-11-19 19:54:10","114.247.10.72","0.0022","420211897","20120820","6326"
"0c1aa3c6d79fd532af2d0f8b","API","yes","18520","/internal/multiapi","2012-11-19 19:54:10","114.247.10.72","0.9071","420211897","1","6326"
"357cd762c528a00cc446b6ee","API","yes","1031","/events/list","2012-11-14 00:45:00","192.168.99.13","0.7814","893756045","4","4571"
"357cd762c528a00cc446b6ee","API","yes","1031","/notifications/list","2012-11-14 00:45:00","192.168.99.13","0.0026","893756045","20120820","4571"
"357cd762c528a00cc446b6ee","API","yes","1031","/internal/multiapi","2012-11-14 00:45:00","192.168.99.13","0.7996","893756045","1","4571"
"ed93c9b7ac192152071fe6eb","API","yes","200","/locations/show","2012-11-18 19:01:14","106.3.103.173","0.1189","832418760","20121012","1127"
"ed93c9b7ac192152071fe6eb","API","yes","200","/internal/multiapi","2012-11-18 19:01:14","106.3.103.173","0.1215","832418760","1","1127"
"04e4b42f1804890ce904fd6c","API","yes","88","/friends/invitations","2012-11-14 14:43:05","59.108.97.194","0.0010","420211897","2","1612"
"04e4b42f1804890ce904fd6c","API","yes","88","/messages/list","2012-11-14 14:43:05","59.108.97.194","0.0211","420211897","2","1612"
"04e4b42f1804890ce904fd6c","API","yes","88","/internal/multiapi","2012-11-14 14:43:05","59.108.97.194","0.0249","420211897","1","1612"
"04e4b42f1804890ce904fd6c","API","yes","88","/internal/multiapi","2012-11-14 14:43:05","59.108.97.194","0.0268","420211897","1","1612"
"1d3291008bc37e8254a01b5d","API","yes","596","/events/list","2012-11-20 01:22:18","122.71.89.213","0.3917","893756045","4","4592"
"1d3291008bc37e8254a01b5d","API","yes","596","/notifications/list","2012-11-20 01:22:18","122.71.89.213","0.0021","893756045","20120820","4592"
"1d3291008bc37e8254a01b5d","API","yes","596","/internal/multiapi","2012-11-20 01:22:18","122.71.89.213","0.4056","893756045","1","4592"
"37334d55112b937d479e67a6","API","yes","682","/statuses/show","2012-11-15 20:58:28","192.168.99.13","0.1859","900466665","4","695"
"37334d55112b937d479e67a6","API","yes","682","/internal/multiapi","2012-11-15 20:58:28","192.168.99.13","0.1877","900466665","1","695"
"dfc4e40abc111fa37655668d","API","yes","148","/friends/list","2012-11-16 10:11:52","114.241.171.58","0.0069","900466665","5","1057"
"dfc4e40abc111fa37655668d","API","yes","148","/syncs/setting","2012-11-16 10:11:52","114.241.171.58","0.0105","900466665","1","1057"
"dfc4e40abc111fa37655668d","API","yes","148","/users/show","2012-11-16 10:11:52","114.241.171.58","0.0361","900466665","5","1057"
"dfc4e40abc111fa37655668d","API","yes","148","/internal/multiapi","2012-11-16 10:11:52","114.241.171.58","0.0574","900466665","1","1057"
"210676e608081f7a8527dae6","API","yes","1819","/events/list","2012-11-16 11:00:38","59.108.97.194","0.6971","300426648","4","9454"
"210676e608081f7a8527dae6","API","yes","1819","/notifications/list","2012-11-16 11:00:38","59.108.97.194","0.0022","300426648","20120820","9454"
"210676e608081f7a8527dae6","API","yes","1819","/events/list","2012-11-16 11:00:39","59.108.97.194","0.6818","300426648","4","9454"
"210676e608081f7a8527dae6","API","yes","1819","/internal/multiapi","2012-11-16 11:00:39","59.108.97.194","1.4266","300426648","1","9454"
"6f04db6fa0f09df9d154bea6","API","yes","2639","/users/show","2012-11-14 19:27:04","59.108.97.194","0.5652","420211897","4","869"
"6f04db6fa0f09df9d154bea6","API","yes","2639","/syncs/get_user_sns","2012-11-14 19:27:04","59.108.97.194","0.0061","420211897","1","869"
"6f04db6fa0f09df9d154bea6","API","yes","2639","/internal/multiapi","2012-11-14 19:27:04","59.108.97.194","0.5806","420211897","1","869"
"6f04db6fa0f09df9d154bea6","API","yes","2639","/internal/multiapi","2012-11-14 19:27:04","59.108.97.194","0.5829","420211897","1","869"
"706cfe0b389ffeea4c264c5c","API","yes","539","/events/list","2012-11-18 01:07:33","125.33.3.27","0.0447","420211897","4","89"
"706cfe0b389ffeea4c264c5c","API","yes","539","/notifications/list","2012-11-18 01:07:33","125.33.3.27","0.0027","420211897","20120820","89"
"706cfe0b389ffeea4c264c5c","API","yes","539","/internal/multiapi","2012-11-18 01:07:33","125.33.3.27","0.0507","420211897","1","89"
"0fc3c8cd1f71a7494d1306d7","API","yes","21468","/venuelist/schedule","2012-11-16 19:18:14","117.136.8.98","6.5818","172165178","20120919","11861"
"0fc3c8cd1f71a7494d1306d7","API","yes","21468","/venuelist/list","2012-11-16 19:18:14","117.136.8.98","0.0050","172165178","1","11861"
"0fc3c8cd1f71a7494d1306d7","API","yes","21468","/venuelist/fav_list","2012-11-16 19:18:14","117.136.8.98","0.2495","172165178","1","11861"
"0fc3c8cd1f71a7494d1306d7","API","yes","21468","/users/photos","2012-11-16 19:18:15","117.136.8.98","0.8552","172165178","1","11861"
"0fc3c8cd1f71a7494d1306d7","API","yes","21468","/friends/list","2012-11-16 19:18:15","117.136.8.98","0.0127","172165178","1","11861"
"0fc3c8cd1f71a7494d1306d7","API","yes","21468","/internal/multiapi","2012-11-16 19:18:15","117.136.8.98","7.7325","172165178","1","11861"
"06029af082c82a808f5be9dc","API","yes","11392","/journal/list","2012-11-15 13:56:53","59.108.97.194","0.8318","300426648","1","19120"
"06029af082c82a808f5be9dc","API","yes","11392","/venuelist/schedule","2012-11-15 13:56:54","59.108.97.194","1.0252","300426648","20120919","19120"
