"aid","guid","guid_name","chechin No","view","click","share"
"ra小锅锅","503935963","58","2012-10-01 13:51:09","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"leeabc","884997039","58","2012-10-01 13:51:32","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"ddsedith","477067970","58","2012-10-01 14:08:51","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"adge","118005097","58","2012-10-01 14:13:27","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"韩妍","922448625","58","2012-10-01 14:26:22","外滩22号","1","0","上海","阿信","NO","N/A","N/A","N/A","N/A"
"徐佳二","198804541","58","2012-10-01 14:30:17","外滩22号","1","0","上海","阿信","NO","N/A","N/A","N/A","N/A"
"333lovely","404096063","58","2012-10-01 14:42:43","外滩22号","1","0","上海","哈哈","NO","N/A","N/A","N/A","N/A"
"liling333","411140805","58","2012-10-01 14:46:46","外滩22号","1","0","上海","哈","NO","N/A","N/A","N/A","N/A"
"2350huan","929910085","58","2012-10-01 14:49:45","外滩22号","1","0","上海","我在这里","NO","N/A","N/A","N/A","N/A"
"邓少虾","599688420","58","2012-10-01 14:53:11","外滩22号","1","0","上海","我在广州","NO","N/A","N/A","N/A","N/A"
"Eternity_琰","213491588","66","2012-10-01 15:01:38","外滩22号","2","0","上海","","NO","N/A","N/A","N/A","N/A"
"Eternity_琰","213491588","66","2012-10-05 15:32:44","Yogo Juice(新天地时尚店)","2","0","上海","","NO","N/A","N/A","N/A","N/A"
"juicy41","954249198","58","2012-10-01 15:02:04","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"spohine","554505024","58","2012-10-01 15:03:25","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"tiffany_21","507869651","58","2012-10-01 15:03:58","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"763408365","804527651","58","2012-10-01 15:04:15","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"lindongmei","562032582","58","2012-10-01 15:23:51","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"linlu08","269831757","58","2012-10-01 15:29:20","外滩22号","1","0","上海","为了个手环我容易么，黄秋羡","NO","N/A","N/A","N/A","N/A"
"sherrypotter","952754058","58","2012-10-01 15:55:09","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"yudouguyu","897378590","58","2012-10-01 16:01:25","外滩22号","1","0","上海","22","NO","N/A","N/A","N/A","N/A"
"lxyzgr2","543674570","58","2012-10-01 16:04:18","外滩22号","1","0","上海","一克拉梦想","NO","N/A","N/A","N/A","N/A"
"55555kimi","217191585","58","2012-10-01 16:05:07","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"liyinxing","992572675","58","2012-10-01 16:06:05","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"yuanjingna","372660916","58","2012-10-01 16:06:08","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"S2even7","585744650","58","2012-10-01 16:07:22","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"jghhenry","467826106","58","2012-10-01 16:09:35","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"md647","798245536","107","2012-10-01 16:09:48","外滩22号","6","0","上海","哈哈哈哈哈哈","NO","N/A","N/A","N/A","N/A"
"md647","798245536","107","2012-10-03 23:33:23","同济大学(南校区)","6","0","上海","我住在这里。。。","NO","N/A","N/A","N/A","N/A"
"md647","798245536","107","2012-10-05 12:42:38","自由港量贩式KTV(四平店)","6","0","上海","……","NO","N/A","N/A","N/A","N/A"
"md647","798245536","107","2012-10-06 09:50:13","苏州火车站","6","0","苏州","苏州我来了","NO","N/A","N/A","N/A","N/A"
"md647","798245536","107","2012-10-10 10:12:35","同济大学综合楼(四平路校区)","6","0","上海","上课中……","NO","N/A","N/A","N/A","N/A"
"md647","798245536","107","2012-10-12 07:16:28","同济大学(南校区)","6","0","上海","早安~","NO","N/A","N/A","N/A","N/A"
"qiuxiaoyu","549324520","58","2012-10-01 16:11:38","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"chhsx","424600933","58","2012-10-01 16:13:46","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"313775822","749485223","58","2012-10-01 16:20:30","外滩22号","1","0","上海","我们是路痴终于找到你了","NO","N/A","N/A","N/A","N/A"
"五月天挚爱","475652365","58","2012-10-01 16:21:22","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"小皮1122","105033500","58","2012-10-01 16:25:39","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"大惠子","725977047","58","2012-10-01 16:25:58","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"zhou1122","603418806","58","2012-10-01 16:27:17","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"Yuxin1840","394141402","58","2012-10-01 16:29:41","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"ppxiaoshuang","399304750","58","2012-10-01 16:37:05","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"qinhan73","314386041","58","2012-10-01 16:38:40","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"carol721","730612677","58","2012-10-01 16:48:53","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"霍霍霍霍小霍","244795917","58","2012-10-01 16:54:11","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"lindalinda95","329660877","88","2012-10-01 17:09:10","外滩22号","2","0","上海","","NO","N/A","N/A","N/A","N/A"
"lindalinda95","329660877","88","2012-10-06 11:59:06","外滩22号","2","0","上海","","NO","N/A","N/A","N/A","N/A"
"向伶俐","992146682","58","2012-10-01 17:16:30","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"378876849","244204427","58","2012-10-01 17:21:15","外滩22号","1","0","上海","。","NO","N/A","N/A","N/A","N/A"
"versacei2016","972253735","58","2012-10-01 17:52:44","外滩22号","1","0","上海","在","NO","N/A","N/A","N/A","N/A"
"花非花梦非梦","622508561","58","2012-10-01 17:55:10","外滩22号","1","0","上海","一克拉梦想","NO","N/A","N/A","N/A","N/A"
"我就去同志们","364384004","58","2012-10-01 17:59:07","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"babeeebear","521495773","58","2012-10-01 18:07:22","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"店小贰","384214587","58","2012-10-01 19:00:49","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"卷么飞","263367604","58","2012-10-01 21:17:42","外滩22号","1","1","上海","@一克拉的梦想展","NO","N/A","YES","卷么飞","900723529"
"蒜泥不呛","909516017","33","2012-10-02 09:52:32","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"haoli1204","244374828","33","2012-10-02 10:04:59","外滩22号","1","0","上海","我来了","NO","N/A","N/A","N/A","N/A"
"音节小朋友","257096349","33","2012-10-02 10:07:16","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"daihuan11","307481066","33","2012-10-02 10:07:55","外滩22号","1","0","上海","我来了","NO","N/A","N/A","N/A","N/A"
"liulinjie","389146887","69","2012-10-02 10:08:41","外滩22号","3","0","上海","一克拉的梦想","NO","N/A","N/A","N/A","N/A"
"liulinjie","389146887","69","2012-10-02 14:59:16","上海交通大学食堂(徐汇校区)","3","0","上海","","NO","N/A","N/A","N/A","N/A"
"liulinjie","389146887","69","2012-10-02 16:38:00","上海虹桥火车站","3","0","上海","","NO","N/A","N/A","N/A","N/A"
"Tiffany_5","167691915","33","2012-10-02 10:09:02","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"Vincent_L","374173525","33","2012-10-02 10:09:02","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"lilostitch25","218263232","33","2012-10-02 10:10:56","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"异乌","795420380","33","2012-10-02 10:28:54","外滩22号","1","0","上海","我在哦","NO","N/A","N/A","N/A","N/A"
"fanlifl82","758617387","33","2012-10-02 10:51:34","外滩22号","1","0","上海","一克拉的梦想","NO","N/A","N/A","N/A","N/A"
"Echo_Z7","497367369","33","2012-10-02 10:52:55","外滩22号","1","0","上海","艺术一把","NO","N/A","N/A","N/A","N/A"
"lyggj716","996823642","33","2012-10-02 10:55:37","外滩22号","1","0","上海","哈哈，终于！","NO","N/A","N/A","N/A","N/A"
"式謊言","894952059","33","2012-10-02 10:58:09","外滩22号","1","0","上海","終於來了！！！","NO","N/A","N/A","N/A","N/A"
"木二妞儿","565588333","33","2012-10-02 11:01:33","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"yaoyiying","124262132","58","2012-10-02 11:26:44","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"fanhuan","242065681","58","2012-10-02 12:05:47","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"nana_life","609965921","58","2012-10-02 12:06:49","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"judithwly","327965024","58","2012-10-02 12:13:42","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"若颖若苋","288360572","58","2012-10-02 12:25:00","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"wxywxywxywxy","615321764","58","2012-10-02 12:36:45","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"cangcaoqiqi","990828176","58","2012-10-02 12:40:50","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"yuyu12","688343766","61","2012-10-02 14:08:45","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"zengzh1","398994149","61","2012-10-02 14:09:38","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"champ1993","358321074","61","2012-10-02 14:30:33","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"deecoocy","492089007","61","2012-10-02 14:32:13","外滩22号","1","0","上海","好高兴哦","NO","N/A","N/A","N/A","N/A"
"小柯柯柯柯","227909550","61","2012-10-02 14:35:32","外滩22号","1","0","上海","啦啦啦～～～～","NO","N/A","N/A","N/A","N/A"
"小田甜橙","344970881","61","2012-10-02 14:38:59","外滩22号","1","0","上海","心情好，心情坏，怎么开始怎么办","NO","N/A","N/A","N/A","N/A"
"xuxiaohei","467591687","58","2012-10-02 15:15:38","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"斑布","447670677","58","2012-10-02 16:21:40","外滩22号","1","0","上海","嗨翻了","NO","N/A","N/A","N/A","N/A"
"女神龙","385558330","58","2012-10-02 16:34:20","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"malfoy123","879351664","58","2012-10-02 16:41:55","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"qiansemm","317304172","58","2012-10-02 16:50:14","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"mikazhangdan","312596975","58","2012-10-02 16:53:50","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"大梦123456","179867398","58","2012-10-02 16:57:56","外滩22号","1","0","上海","经历千辛万苦我终于来到啦！！！！","NO","N/A","N/A","N/A","N/A"
"seen125","512075780","58","2012-10-02 17:07:08","外滩22号","1","0","上海","好开心！","NO","N/A","N/A","N/A","N/A"
"Solphic111","529248853","58","2012-10-02 17:10:28","外滩22号","1","0","上海","哈哈，找了半天，终于找到了","NO","N/A","N/A","N/A","N/A"
"hongxinwei","887325643","58","2012-10-02 17:15:27","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"Link21gun","741077185","58","2012-10-02 17:23:13","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"bhy2816","172326105","58","2012-10-02 17:23:52","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"641726440","388990900","58","2012-10-02 17:33:28","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"machenqi","920147078","58","2012-10-02 18:14:27","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"啊aa信","631237489","33","2012-10-02 19:37:14","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"zhwisdom","102901031","33","2012-10-02 19:50:01","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"kevin爱","262899135","33","2012-10-02 19:51:18","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"zhangcaspar","476936878","58","2012-10-02 19:52:25","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"hy343906236","726625733","58","2012-10-02 20:20:20","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"wangjiqidai","694607746","58","2012-10-02 20:21:17","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"muzamh","945729029","58","2012-10-02 20:32:36","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"马修的天使","808361595","33","2012-10-03 10:04:29","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"lemonade110","949061146","33","2012-10-03 10:06:44","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"beven","355842101","44","2012-10-03 10:09:42","外滩22号","3","0","上海","","NO","N/A","N/A","N/A","N/A"
"beven","355842101","44","2012-10-18 16:08:37","外滩22号","3","0","上海","网上谢外滩22号,其实就是中山东2路22号.要去的同志可别走错啦...","NO","N/A","N/A","N/A","N/A"
"beven","355842101","44","2012-10-18 16:09:06","外滩22号","3","0","上海","很喜欢这儿的展览,还会再来的...","NO","N/A","N/A","N/A","N/A"
"stereal","775286068","33","2012-10-03 10:36:26","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"小清新饼饼","672394570","33","2012-10-03 10:37:07","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"benyy","703430091","33","2012-10-03 10:37:19","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"cherry8817","660555030","33","2012-10-03 10:45:30","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"micqi","138657001","38","2012-10-03 10:49:18","外滩2号","2","0","上海","","NO","N/A","N/A","N/A","N/A"
"micqi","138657001","38","2012-10-03 10:50:53","外滩22号","2","0","上海","到此一游, 心情如何..外滩22号","NO","N/A","N/A","N/A","N/A"
"牧羊少年刀","762693317","33","2012-10-03 10:51:23","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"拽拽遇见","790382397","33","2012-10-03 10:52:28","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"yan_123","260608339","33","2012-10-03 11:08:22","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"88669555","788977191","33","2012-10-03 11:14:17","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"18708997070","353334677","33","2012-10-03 11:19:54","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"super_gmm","225838577","33","2012-10-03 11:23:06","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"choco.in","500685045","33","2012-10-03 11:23:26","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"momocyq","907752306","33","2012-10-03 11:23:48","外滩22号","1","0","上海","一克拉的梦想","NO","N/A","N/A","N/A","N/A"
"ppppp123","761136970","33","2012-10-03 11:27:01","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"枚中伤月","986155360","33","2012-10-03 11:27:11","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"charlottegmm","512608196","33","2012-10-03 11:28:01","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"yujiaqi123","396108628","33","2012-10-03 11:29:35","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"juan11veron","898262612","33","2012-10-03 11:32:38","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"smile88","206960887","33","2012-10-03 11:33:59","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"骨头不要肉","975777492","174","2012-10-03 11:34:07","外滩22号","8","2","上海","","NO","N/A","YES","只要骨头不要肉","u/1516813502"
"骨头不要肉","975777492","174","2012-10-13 18:32:53","鲜芋仙","8","2","成都","就真的跑这么远就为了一碗芋圆4号...吃货人生常人理解无能啊...","YES","http://fs1.jie.pn/get/photo/1e276033f1e0c4554ad84ee098e8c778?size=500&style=1&quality=high","YES","只要骨头不要肉","u/1516813502"
"骨头不要肉","975777492","174","2012-10-13 19:40:26","西西弗书店(春熙路群光店)","8","2","成都","好久没来这里了...","YES","http://fs1.jie.pn/get/photo/adf3f2a6fe06499cee1c0d7ae72732d6?size=500&style=1&quality=high","YES","只要骨头不要肉","u/1516813502"
"骨头不要肉","975777492","174","2012-10-14 11:13:56","四川科技馆","8","2","成都","去新都陪闺蜜吃顿饭太不容易了...折腾一上午，宽窄巷子走到天府广场居然都要走错路！！！我就说今天适合睡觉不适合出门嘛::>_<::不过，终于在等车了QDQ","YES","http://fs1.jie.pn/get/photo/8b8a286447c901b476400a9890b63227?size=500&style=1&quality=high","YES","只要骨头不要肉","u/1516813502"
"骨头不要肉","975777492","174","2012-10-14 12:47:14","麻辣空间火锅食府(新都店)","8","2","成都","泸州出来的人吃火锅必吃麻辣空间啊啊啊啊啊~~这个星期已经吃了两次火锅两次串串，现在是第三次火锅了-_-b让痘痘来得更猛烈吧！！！@从容的淡定黄大爷","YES","http://fs1.jie.pn/get/photo/29de85f60ba52b5ee448094275741e03?size=500&style=1&quality=high","YES","只要骨头不要肉","u/1516813502"
"骨头不要肉","975777492","174","2012-10-14 16:19:34","西南石油大学","8","2","成都","居然在这里遇到板妹！！还是那么温柔:)和她站一起觉得自己好大娘T_T以前高中同桌的岁月一去不复返啊喂","NO","N/A","YES","只要骨头不要肉","u/1516813502"
"骨头不要肉","975777492","174","2012-10-26 18:36:59","鲜芋仙","8","2","成都","@绘里花","YES","http://fs1.jie.pn/get/photo/1d4bff769d02fab732fa0cb22419ee58?size=500&style=1&quality=high","YES","只要骨头不要肉","u/1516813502"
"骨头不要肉","975777492","174","2012-10-29 17:16:02","星巴克 STARBUCKS (成都锦华万达店)","8","2","成都","改了一天卷子，晚上还要守自习T_T忙里偷闲出来喝一杯冰豆奶拿铁又原地复活了","YES","http://fs1.jie.pn/get/photo/7022b76368a134564d6edcd463fe95de?size=500&style=1&quality=high","YES","只要骨头不要肉","u/1516813502"
"laroky","360633045","33","2012-10-03 11:42:28","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"cheeeeer","158546434","33","2012-10-03 11:43:54","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"paulzhang90","154874876","61","2012-10-03 11:45:49","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"liangcrystal","396091465","61","2012-10-03 11:45:49","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"Jennifer_Liu","231268478","36","2012-10-03 12:02:57","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"pku丁妮","908404115","61","2012-10-03 12:14:17","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"13589","863719880","61","2012-10-03 12:22:15","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"once9cm","292168147","66","2012-10-03 12:35:53","外滩22号","2","0","上海","😏","NO","N/A","N/A","N/A","N/A"
"once9cm","292168147","66","2012-10-22 17:24:29","外滩22号","2","0","上海","","NO","N/A","N/A","N/A","N/A"
"wjy1012","151558418","61","2012-10-03 12:43:14","外滩22号","1","0","上海","好开心啊!","NO","N/A","N/A","N/A","N/A"
"gu63","523226783","66","2012-10-03 12:42:57","南京东路","2","0","上海","我在这里","NO","N/A","N/A","N/A","N/A"
"gu63","523226783","66","2012-10-03 12:44:21","外滩22号","2","0","上海","我在这里","NO","N/A","N/A","N/A","N/A"
"mayday8023","665935333","61","2012-10-03 12:44:56","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"mgdyn","489262696","61","2012-10-03 12:46:11","外滩22号","1","0","上海","好开心啊","NO","N/A","N/A","N/A","N/A"
"sjf102586","494587443","61","2012-10-03 12:46:21","外滩22号","1","0","上海","走的我好远","NO","N/A","N/A","N/A","N/A"
"Jessie_yoga","219327476","61","2012-10-03 12:46:30","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"Maydaykimi","336432914","61","2012-10-03 12:47:22","外滩22号","1","0","上海","哟！！","NO","N/A","N/A","N/A","N/A"
"lovashin","224776305","61","2012-10-03 12:55:50","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"lingjiepang","204842381","61","2012-10-03 12:56:23","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"ylhqr2","675004041","61","2012-10-03 12:56:32","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"螞蟻1989","798363939","61","2012-10-03 12:56:47","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"风呼吸","263905174","61","2012-10-03 12:59:48","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"gasper0706","553455756","72","2012-10-03 12:59:53","外滩22号","1","0","上海","喲!五月天!","NO","N/A","N/A","N/A","N/A"
"我是阿屎","797847697","61","2012-10-03 13:04:06","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"find买乐ing","970497419","61","2012-10-03 13:05:33","外滩22号","1","0","上海","我在这里","NO","N/A","N/A","N/A","N/A"
"Zhangjee","465498808","61","2012-10-03 13:06:05","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"iSherlocklh","877250131","61","2012-10-03 13:09:23","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"summeryashin","190595071","61","2012-10-03 13:15:03","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"yejianhua","869414547","61","2012-10-03 13:19:24","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"NN123589","323139401","61","2012-10-03 13:21:14","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"小西瓜123456","265181735","61","2012-10-03 13:22:14","外滩22号","1","0","上海","啦啦啦","NO","N/A","N/A","N/A","N/A"
"cecilia0516","420961939","61","2012-10-03 13:23:20","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"zuluchao","291143271","61","2012-10-03 13:23:25","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"ck123456a","771601964","61","2012-10-03 13:24:15","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
"DiasyCheng","739131715","61","2012-10-03 13:25:19","外滩22号","1","0","上海","","NO","N/A","N/A","N/A","N/A"
