2012-11-02,2012-11-06,ios,active,64,(50, 194, 181, 0, 165, 5)
2012-11-02,2012-11-06,ios,inactive,614,(0, 550, 509, 0, 287, 0)
2012-11-03,2012-11-06,android,active,342,(174, 273, 256, 0, 413, 209)
2012-11-03,2012-11-06,android,inactive,1891,(0, 387, 344, 0, 274, 0)
2012-11-03,2012-11-06,ios,active,100,(85, 323, 311, 0, 348, 13)
2012-11-03,2012-11-06,ios,inactive,727,(0, 465, 430, 0, 296, 0)
2012-11-04,2012-11-06,android,active,374,(180, 250, 227, 0, 557, 336)
2012-11-04,2012-11-06,android,inactive,1697,(0, 341, 316, 0, 226, 0)
2012-11-04,2012-11-06,ios,active,130,(124, 331, 319, 0, 1114, 12)
2012-11-04,2012-11-06,ios,inactive,657,(0, 447, 402, 0, 331, 0)
2012-11-05,2012-11-06,android,active,478,(276, 250, 231, 0, 473, 206)
2012-11-05,2012-11-06,android,inactive,1399,(2, 239, 226, 0, 389, 1)
2012-11-05,2012-11-06,ios,active,143,(191, 236, 219, 0, 458, 17)
2012-11-05,2012-11-06,ios,inactive,501,(0, 230, 206, 0, 140, 0)
2012-11-06,2012-11-06,android,active,1551,(1048, 259, 236, 0, 578, 574)
2012-11-06,2012-11-06,android,inactive,29,(1, 0, 0, 0, 0, 0)
2012-11-06,2012-11-06,ios,active,657,(586, 371, 337, 0, 617, 10)
2012-11-06,2012-11-06,ios,inactive,7,(0, 4, 3, 0, 1, 0)
2012-10-29,2012-11-07,android,active,173,(38, 136, 125, 0, 313, 53)
2012-10-29,2012-11-07,android,inactive,1280,(0, 352, 291, 0, 369, 0)
2012-10-29,2012-11-07,ios,active,53,(76, 224, 177, 0, 180, 14)
2012-10-29,2012-11-07,ios,inactive,702,(0, 695, 566, 0, 422, 0)
2012-10-30,2012-11-07,android,active,226,(57, 186, 170, 0, 388, 51)
2012-10-30,2012-11-07,android,inactive,1862,(2, 394, 327, 0, 258, 1)
2012-10-30,2012-11-07,ios,active,38,(26, 98, 86, 0, 140, 4)
2012-10-30,2012-11-07,ios,inactive,531,(0, 375, 315, 0, 323, 0)
2012-10-31,2012-11-07,android,active,234,(64, 255, 225, 0, 443, 56)
2012-10-31,2012-11-07,android,inactive,2199,(0, 375, 318, 0, 253, 0)
2012-10-31,2012-11-07,ios,active,45,(66, 122, 105, 0, 237, 28)
2012-10-31,2012-11-07,ios,inactive,460,(0, 385, 332, 0, 334, 0)
2012-11-01,2012-11-07,android,active,268,(80, 169, 157, 0, 755, 134)
2012-11-01,2012-11-07,android,inactive,2150,(0, 389, 346, 0, 355, 0)
2012-11-01,2012-11-07,ios,active,52,(50, 244, 222, 0, 340, 2)
2012-11-01,2012-11-07,ios,inactive,448,(0, 392, 356, 0, 380, 0)
2012-11-02,2012-11-07,android,active,294,(137, 186, 175, 0, 306, 96)
2012-11-02,2012-11-07,android,inactive,1720,(1, 425, 374, 0, 387, 0)
2012-11-02,2012-11-07,ios,active,72,(62, 215, 197, 0, 123, 2)
2012-11-02,2012-11-07,ios,inactive,606,(0, 560, 521, 0, 456, 0)
2012-11-03,2012-11-07,android,active,309,(113, 253, 238, 0, 380, 155)
2012-11-03,2012-11-07,android,inactive,1924,(3, 449, 397, 0, 349, 2)
2012-11-03,2012-11-07,ios,active,92,(86, 272, 260, 0, 363, 13)
2012-11-03,2012-11-07,ios,inactive,735,(0, 574, 532, 0, 385, 0)
2012-11-04,2012-11-07,android,active,328,(233, 301, 272, 0, 807, 535)
2012-11-04,2012-11-07,android,inactive,1743,(0, 351, 323, 0, 257, 0)
2012-11-04,2012-11-07,ios,active,111,(126, 328, 317, 0, 1034, 6)
2012-11-04,2012-11-07,ios,inactive,676,(0, 500, 455, 0, 497, 0)
2012-11-05,2012-11-07,android,active,371,(173, 219, 211, 0, 528, 110)
2012-11-05,2012-11-07,android,inactive,1506,(1, 325, 297, 0, 408, 2)
2012-11-05,2012-11-07,ios,active,100,(171, 243, 224, 0, 346, 11)
2012-11-05,2012-11-07,ios,inactive,544,(0, 287, 264, 0, 191, 0)
2012-11-06,2012-11-07,android,active,434,(369, 287, 273, 0, 681, 350)
2012-11-06,2012-11-07,android,inactive,1146,(1, 156, 145, 0, 105, 1)
2012-11-06,2012-11-07,ios,active,199,(346, 336, 315, 0, 439, 9)
2012-11-06,2012-11-07,ios,inactive,465,(0, 202, 185, 0, 104, 0)
2012-11-07,2012-11-07,android,active,1684,(1093, 287, 255, 0, 669, 586)
2012-11-07,2012-11-07,android,inactive,25,(5, 0, 0, 0, 0, 2)
2012-11-07,2012-11-07,ios,active,745,(1289, 443, 407, 0, 1118, 28)
2012-11-07,2012-11-07,ios,inactive,8,(0, 0, 0, 0, 0, 0)
2012-10-29,2012-11-08,android,active,189,(40, 174, 156, 0, 307, 44)
2012-10-29,2012-11-08,android,inactive,1264,(0, 326, 266, 0, 395, 0)
2012-10-29,2012-11-08,ios,active,52,(65, 239, 195, 0, 164, 2)
2012-10-29,2012-11-08,ios,inactive,703,(0, 697, 555, 0, 407, 0)
2012-10-30,2012-11-08,android,active,219,(59, 164, 145, 0, 359, 62)
2012-10-30,2012-11-08,android,inactive,1869,(1, 428, 356, 0, 247, 1)
2012-10-30,2012-11-08,ios,active,41,(28, 105, 90, 0, 185, 2)
2012-10-30,2012-11-08,ios,inactive,528,(0, 377, 312, 0, 312, 0)
2012-10-31,2012-11-08,android,active,227,(77, 217, 186, 0, 297, 90)
2012-10-31,2012-11-08,android,inactive,2206,(0, 427, 359, 0, 409, 0)
2012-10-31,2012-11-08,ios,active,46,(65, 187, 161, 0, 255, 18)
2012-10-31,2012-11-08,ios,inactive,459,(0, 329, 273, 0, 273, 0)
2012-11-01,2012-11-08,android,active,243,(122, 178, 160, 0, 718, 238)
2012-11-01,2012-11-08,android,inactive,2175,(0, 400, 348, 0, 301, 0)
2012-11-01,2012-11-08,ios,active,45,(39, 206, 180, 0, 258, 1)
2012-11-01,2012-11-08,ios,inactive,455,(0, 450, 398, 0, 446, 0)
2012-11-02,2012-11-08,android,active,281,(117, 192, 170, 0, 370, 71)
2012-11-02,2012-11-08,android,inactive,1733,(1, 441, 397, 0, 375, 0)
2012-11-02,2012-11-08,ios,active,50,(42, 166, 154, 0, 136, 3)
2012-11-02,2012-11-08,ios,inactive,628,(0, 628, 577, 0, 435, 0)
2012-11-03,2012-11-08,android,active,314,(78, 255, 238, 0, 346, 102)
2012-11-03,2012-11-08,android,inactive,1919,(2, 473, 426, 0, 368, 1)
2012-11-03,2012-11-08,ios,active,79,(59, 270, 258, 0, 263, 5)
2012-11-03,2012-11-08,ios,inactive,748,(0, 613, 572, 0, 352, 0)
2012-11-04,2012-11-08,android,active,303,(151, 300, 274, 0, 803, 330)
2012-11-04,2012-11-08,android,inactive,1768,(0, 404, 370, 0, 288, 0)
2012-11-04,2012-11-08,ios,active,93,(95, 324, 312, 0, 1075, 9)
2012-11-04,2012-11-08,ios,inactive,694,(0, 545, 502, 0, 625, 0)
2012-11-05,2012-11-08,android,active,314,(186, 222, 211, 0, 405, 138)
2012-11-05,2012-11-08,android,inactive,1563,(0, 377, 347, 0, 512, 0)
2012-11-05,2012-11-08,ios,active,94,(189, 248, 229, 0, 235, 3)
2012-11-05,2012-11-08,ios,inactive,550,(0, 334, 308, 0, 211, 0)
2012-11-06,2012-11-08,android,active,307,(260, 238, 232, 0, 381, 349)
2012-11-06,2012-11-08,android,inactive,1273,(0, 280, 262, 0, 297, 0)
2012-11-06,2012-11-08,ios,active,127,(200, 317, 300, 0, 303, 8)
2012-11-06,2012-11-08,ios,inactive,537,(0, 299, 278, 0, 174, 0)
2012-11-07,2012-11-08,android,active,440,(440, 262, 243, 0, 517, 340)
2012-11-07,2012-11-08,android,inactive,1269,(1, 183, 163, 0, 122, 0)
2012-11-07,2012-11-08,ios,active,200,(536, 371, 353, 0, 824, 35)
2012-11-07,2012-11-08,ios,inactive,553,(0, 255, 234, 0, 159, 0)
2012-11-08,2012-11-08,android,active,2298,(1517, 360, 319, 0, 1109, 717)
2012-11-08,2012-11-08,android,inactive,32,(6, 0, 0, 0, 0, 2)
2012-11-08,2012-11-08,ios,active,753,(1325, 460, 408, 0, 892, 55)
2012-11-08,2012-11-08,ios,inactive,7,(0, 0, 0, 0, 0, 0)
2012-10-29,2012-11-09,android,active,173,(36, 156, 138, 0, 281, 36)
2012-10-29,2012-11-09,android,inactive,1280,(1, 362, 293, 0, 489, 3)
2012-10-29,2012-11-09,ios,active,56,(71, 277, 218, 0, 244, 10)
2012-10-29,2012-11-09,ios,inactive,699,(0, 675, 529, 0, 472, 0)
2012-10-30,2012-11-09,android,active,224,(48, 197, 175, 0, 383, 46)
2012-10-30,2012-11-09,android,inactive,1864,(0, 410, 337, 0, 397, 0)
2012-10-30,2012-11-09,ios,active,42,(30, 103, 87, 0, 132, 2)
2012-10-30,2012-11-09,ios,inactive,527,(0, 389, 318, 0, 265, 0)
2012-10-31,2012-11-09,android,active,253,(72, 268, 233, 0, 264, 78)
2012-10-31,2012-11-09,android,inactive,2180,(0, 395, 316, 0, 573, 0)
2012-10-31,2012-11-09,ios,active,54,(74, 190, 165, 0, 266, 6)
2012-10-31,2012-11-09,ios,inactive,451,(0, 341, 278, 0, 218, 0)
2012-11-01,2012-11-09,android,active,265,(97, 216, 198, 0, 834, 223)
2012-11-01,2012-11-09,android,inactive,2153,(0, 383, 320, 0, 362, 0)
2012-11-01,2012-11-09,ios,active,51,(79, 244, 213, 0, 284, 0)
2012-11-01,2012-11-09,ios,inactive,449,(0, 429, 373, 0, 426, 0)
2012-11-02,2012-11-09,android,active,249,(101, 160, 144, 0, 307, 90)
2012-11-02,2012-11-09,android,inactive,1765,(0, 491, 414, 0, 457, 0)
2012-11-02,2012-11-09,ios,active,56,(66, 209, 189, 0, 136, 2)
2012-11-02,2012-11-09,ios,inactive,622,(0, 607, 516, 0, 347, 0)
2012-11-03,2012-11-09,android,active,299,(128, 261, 242, 0, 401, 169)
2012-11-03,2012-11-09,android,inactive,1934,(2, 502, 455, 0, 518, 2)
2012-11-03,2012-11-09,ios,active,80,(77, 275, 259, 0, 246, 1)
2012-11-03,2012-11-09,ios,inactive,747,(0, 648, 607, 0, 565, 0)
2012-11-04,2012-11-09,android,active,299,(167, 267, 238, 0, 748, 257)
2012-11-04,2012-11-09,android,inactive,1772,(1, 475, 448, 0, 438, 1)
2012-11-04,2012-11-09,ios,active,95,(110, 350, 340, 0, 1114, 11)
2012-11-04,2012-11-09,ios,inactive,692,(0, 570, 524, 0, 589, 0)
2012-11-05,2012-11-09,android,active,284,(191, 233, 223, 0, 429, 141)
2012-11-05,2012-11-09,android,inactive,1593,(0, 396, 362, 0, 558, 0)
2012-11-05,2012-11-09,ios,active,78,(82, 203, 191, 0, 254, 5)
2012-11-05,2012-11-09,ios,inactive,566,(0, 412, 383, 0, 305, 0)
2012-11-06,2012-11-09,android,active,268,(159, 236, 227, 0, 374, 180)
2012-11-06,2012-11-09,android,inactive,1312,(0, 324, 305, 0, 413, 0)
2012-11-06,2012-11-09,ios,active,110,(206, 305, 292, 0, 342, 14)
2012-11-06,2012-11-09,ios,inactive,554,(0, 378, 351, 0, 243, 0)
2012-11-07,2012-11-09,android,active,348,(262, 313, 295, 0, 448, 237)
2012-11-07,2012-11-09,android,inactive,1361,(0, 197, 177, 0, 200, 0)
2012-11-07,2012-11-09,ios,active,145,(235, 298, 280, 0, 565, 18)
2012-11-07,2012-11-09,ios,inactive,608,(0, 398, 373, 0, 298, 0)
2012-11-08,2012-11-09,android,active,622,(618, 386, 364, 0, 950, 475)
2012-11-08,2012-11-09,android,inactive,1708,(1, 204, 179, 0, 300, 0)
2012-11-08,2012-11-09,ios,active,200,(654, 363, 337, 0, 867, 20)
2012-11-08,2012-11-09,ios,inactive,560,(1, 277, 253, 0, 318, 0)
2012-11-09,2012-11-09,android,active,1765,(1086, 399, 358, 0, 733, 489)
2012-11-09,2012-11-09,android,inactive,24,(0, 0, 0, 0, 0, 0)
2012-11-09,2012-11-09,ios,active,811,(903, 425, 389, 0, 773, 29)
2012-11-09,2012-11-09,ios,inactive,4,(0, 0, 0, 0, 0, 0)
2012-10-29,2012-11-10,android,active,166,(38, 191, 166, 0, 336, 42)
2012-10-29,2012-11-10,android,inactive,1287,(0, 335, 264, 0, 402, 0)
2012-10-29,2012-11-10,ios,active,59,(61, 303, 239, 0, 315, 3)
2012-10-29,2012-11-10,ios,inactive,696,(0, 672, 536, 0, 522, 0)
2012-10-30,2012-11-10,android,active,206,(37, 129, 113, 0, 259, 33)
2012-10-30,2012-11-10,android,inactive,1882,(0, 493, 400, 0, 511, 0)
2012-10-30,2012-11-10,ios,active,47,(42, 140, 122, 0, 207, 0)
2012-10-30,2012-11-10,ios,inactive,522,(0, 366, 284, 0, 335, 0)
2012-10-31,2012-11-10,android,active,228,(74, 180, 153, 0, 359, 79)
2012-10-31,2012-11-10,android,inactive,2205,(0, 500, 410, 0, 542, 0)
2012-10-31,2012-11-10,ios,active,51,(90, 202, 169, 0, 296, 20)
2012-10-31,2012-11-10,ios,inactive,454,(0, 340, 269, 0, 253, 0)
2012-11-01,2012-11-10,android,active,245,(98, 158, 143, 0, 391, 196)
2012-11-01,2012-11-10,android,inactive,2173,(0, 453, 374, 0, 835, 0)
2012-11-01,2012-11-10,ios,active,54,(79, 320, 281, 0, 412, 1)
2012-11-01,2012-11-10,ios,inactive,446,(0, 371, 309, 0, 326, 0)
2012-11-02,2012-11-10,android,active,258,(109, 186, 157, 0, 321, 126)
2012-11-02,2012-11-10,android,inactive,1756,(0, 480, 401, 0, 520, 0)
2012-11-02,2012-11-10,ios,active,66,(70, 260, 210, 0, 182, 1)
2012-11-02,2012-11-10,ios,inactive,612,(0, 583, 485, 0, 411, 0)
2012-11-03,2012-11-10,android,active,311,(130, 306, 276, 0, 455, 109)
2012-11-03,2012-11-10,android,inactive,1922,(0, 479, 404, 0, 481, 0)
2012-11-03,2012-11-10,ios,active,77,(73, 284, 255, 0, 324, 1)
2012-11-03,2012-11-10,ios,inactive,750,(0, 664, 591, 0, 565, 0)
2012-11-04,2012-11-10,android,active,310,(159, 340, 306, 0, 990, 319)
2012-11-04,2012-11-10,android,inactive,1761,(0, 442, 410, 0, 469, 0)
2012-11-04,2012-11-10,ios,active,116,(168, 396, 380, 0, 1300, 5)
2012-11-04,2012-11-10,ios,inactive,671,(0, 576, 530, 0, 514, 0)
2012-11-05,2012-11-10,android,active,292,(136, 252, 238, 0, 407, 151)
2012-11-05,2012-11-10,android,inactive,1585,(0, 407, 375, 0, 623, 0)
2012-11-05,2012-11-10,ios,active,72,(106, 216, 208, 0, 232, 8)
